journal,title,author,year,volume,issue,doi,abstract
Archival Science,"Neutrality, social justice and the obligations of archival education and educators in the twenty-first century",Gilliland A.,2011,11,3-4,10.1007/s10502-011-9147-0,"Codes of ethics around the globe exhort archivists to neutrality so that they and their repositories will be trusted by records creators, the general public, and posterity to be impartial in their actions. However, archival neutrality is increasingly viewed as a controversial stance for a profession that is situated in the midst of the politics of memory. Archival educators have been prominent among those calling for the profession to address more directly the cultural and ethical dimensions of the role played by archives and records in society. This paper contemplates how archival neutrality and social justice concerns can surface within the context of archival education. Drawing upon experiences of the Department of Information Studies at the University of California, Los Angeles (UCLA), it suggests pedagogical approaches for raising and addressing ethics and diversity issues within a social justice framework, and for encouraging students, as future practitioners and scholars, to engage critically, reflexively, and meaningfully with these issues in ways that support the public trust in archives and the archival profession. © 2011 Springer Science+Business Media B.V."
Archival Science,Implementing digital archives: Issues of trust,Oliver G.,2011,11,3-4,10.1007/s10502-011-9167-9,"In recent years, much of the focus in archival literature and endeavour has been directed towards the management of digital records. The need to work closely with information and communication technology (ICT) professionals is essential if digital preservation aspirations are to be realised. However, consideration has not been given to the challenges inherent in being respected or trusted by this occupational group. As a preliminary step to identifying possible cultural differences, a survey was developed to investigate the perceptions of ICT professionals as regards digital archives and the role of recordkeepers. Findings from this survey show differences in the perception of trustworthiness in terms of abilities to manage paper versus digital records. In addition, responses also highlight risks inherent in developing digital archives which do not take access requirements sufficiently into account. We suggest that attention must be paid to this dimension of custody if digital archives initiatives are to succeed. © 2011 Springer Science+Business Media B.V."
Archival Science,Educating for trust,Duranti L.,2011,11,3-4,10.1007/s10502-011-9152-3,"Rapid technological advances are fuelling trust requirements and concerns about public and private sector records alike. To guarantee the reliability and authenticity of records requires a framework of policies, procedures, technologies, and intentional action or intervention by ""trusted custodians"" who have the knowledge required for attesting to and ensuring the continuing authenticity of the records. Records professionals have claimed the role of trusted keepers of the authentic record of our times, but how do they earn that trust? To begin, by acquiring competence. In order to define what kind of education would contribute to qualifying records professionals as competent, it is necessary to identify the components of knowledge they require and the role that society at large expects of them. The responsibilities and challenges presented by managing digital records through time are ones that records professionals should not meet in isolation. In order for records to be able to serve as evidence of actions and events, they must be protected as such. Records-related knowledge requirements are being articulated in the related disciplines of archival science and records management, law, digital forensics, and information assurance and cyber-security. The need for interdisciplinary knowledge to understand and manage the complexities of digital records is being realized in new research alliances that foster the development of knowledge that can support the role of trusted keepers of the authentic record of our times. One such alliance is the Digital Records Forensics Project at the University of British Columbia. © 2011 Springer Science+Business Media B.V."
Archival Science,Identifying the genealogical self,Little H.,2011,11,3-4,10.1007/s10502-011-9159-9,"What is the connection between archives and identity? One of the main user groups of archives are family historians who often state that they undertake to find out about their ancestry in order to find out who they are. But what does such a claim mean, where did it come from and what is the role of archives in this search for the self? This article explores these questions by examining two modern genealogical texts: Alex Haley's Roots (1976) and the television programme, Who Do You Think You Are? (2004). These narratives show that archives can be part of the articulation of the self and that they have the potential to disclose the who beyond the private confines of the family to the reader or television audience. In this way, the archive has become a theatre of meaning, memory and self-identity, a performative space in which identities are enacted. The paper concludes by arguing that the connection between archives and identity can be a complex-layered performance that not only articulates the self but also has the potential to connect the self to the other. Such an exploration of the imaginative and performative aspects of archives within such genealogical storytelling is important if we are to further our understanding of the role of archives in contemporary Western society. © 2011 Springer Science+Business Media B.V."
Archival Science,Distrust in the archive: Reconciling records,McKemmish S.,2011,11,3-4,10.1007/s10502-011-9153-2,"This article explores the role of archives in the construction of Australian Indigeneity, past, present and future, with reference to the colonial and post-colonial culture of the archive in Australia, the possibilities for refiguring the archive present in post-colonial thinking, Indigenous ways of knowing, and digital technologies, and the role of reconciling research in that process. It presents the main findings of an Australian Research Council-funded project, Trust and Technology: Building Archival Systems for Indigenous Oral Memory, and draws on Ph. D. research undertaken by Shannon Faulkhead relating to the role that written and oral records play as sources of the narratives of the Koorie people of Victoria in south-east Australia. In conclusion, the article proposes new legal, policy and professional approaches that support Indigenous frameworks of knowledge, memory and evidence. It also discusses the implications of the findings of the Trust and Technology project for archival theory, practice and education. © 2011 Springer Science+Business Media B.V."
Archival Science,Teaching to trust: How a virtual archives and preservation curriculum laboratory creates a global education community?,Anderson K.,2011,11,3-4,10.1007/s10502-011-9157-y,"Building virtual archives and preservation curriculum laboratories centered around born-digital and digitized records is a collaborative project currently underway between Simmons College (US) and Mid-Sweden University. In this virtual environment, issues of trust are central to the process, in terms of the both archival curriculum and the collaborative education process itself. The article describes the project, the collaboration, and offers a range of scenarios that demonstrate how the laboratories work within curriculum. © 2011 Springer Science+Business Media B.V."
Archival Science,The application of archival concepts to a data-intensive environment: Working with scientists to understand data management and preservation needs,Akmon D.,2011,11,3-4,10.1007/s10502-011-9151-4,"The collection, organization, and long-term preservation of resources are the raison d'être of archives and archivists. The archival community, however, has largely neglected science data, assuming they were outside the bounds of their professional concerns. Scientists, on the other hand, increasingly recognize that they lack the skills and expertise needed to meet the demands being placed on them with regard to data curation and are seeking the help of ""data archivists"" and ""data curators."" This represents a significant opportunity for archivists and archival scholars but one that can only be realized if they better understand the scientific context. © 2011 Springer Science+Business Media B.V."
Archival Science,"Trust and professional identity: Narratives, counter-narratives and lingering ambiguities",MacNeil H.,2011,11,3-4,10.1007/s10502-011-9150-5,"In the field of archives, professional identity is constructed around the twin notions of archivists as trusted custodians and archival institutions as trusted repositories. This essay examines the historical links between professional identity and trust and the ways in which those links are being attenuated and reconfigured in the digital world. It argues that new information and communication technologies and shifting currents of thinking inside and outside the field of archives are challenging and transforming the archival understanding of the relationship between trust and professional identity. © 2011 Springer Science+Business Media B.V."
Archival Science,Archival quality and long-term preservation: A research framework for validating the usefulness of digital surrogates,Conway P.,2011,11,3-4,10.1007/s10502-011-9155-0,"Digital archives accept and preserve digital content for long-term use. Increasingly, stakeholders are creating large-scale digital repositories to ingest surrogates of archival resources or digitized books whose intellectual value as surrogates may exceed that of the original sources themselves. Although digital repository developers have expended significant effort to establish the trustworthiness of repository procedures and infrastructures, relatively little attention has been paid to the quality and usefulness of the preserved content itself. In situations where digital content has been created by third-party firms, content quality (or its absence in the form of unacceptable error) may directly influence repository trustworthiness. This article establishes a conceptual foundation for the association of archival quality and information quality research. It outlines a research project that is designed to develop and test measures of quality for digital content preserved in HathiTrust, a large-scale preservation repository. The research establishes methods of measuring error in digitized books at the data, page, and volume level and applies the measures to statistically valid samples of digitized books, adjusting for inter-coder inconsistencies and the effects of sampling strategies. The research findings are then validated with users who conform to one of four use-case scenarios: reading online, printing on demand, data mining, and print collection management. The paper concludes with comments on the implications of assessing archival quality within a digital preservation context. © 2011 The Author(s)."
Archival Science,Questions of trust (and distrust),Flinn A.,2011,11,3-4,10.1007/s10502-011-9169-7,
Archival Science,Documentation practices and recordkeeping: A matter of trust or distrust?,Sundqvist A.,2011,11,3-4,10.1007/s10502-011-9160-3,"Records are more and more important as instruments of trust, for instance to ascertain accouworthiness in relation to records, and to analyze the relation between the increasing reliance on formal documentation in contemporary organizations and the requirements on records and recordkeeping systems that has been advanced recent years. It can be argued that the effort to enhance trustworthiness actually is a manifestation of diminishing trust. © 2011 Springer Science+Business Media B.V."
Archival Science,"Relationships, trust and learning: Experiences of emerging professionals working in collecting institutions",Hoy M.,2011,11,3-4,10.1007/s10502-011-9158-x,"When emerging professionals start working in archival institutions, libraries and museums (also referred to as collecting institutions), they bring knowledge and skills gained through internships, formal study, volunteer activities and previous work experience. They learn new processes quickly, are passionate about working with holdings or collections and are keen to build their knowledge. They gain exposure to the different disciplines that are reflected in the roles of archival institutions, libraries and museums as they build their professional identity and consider future career directions. What else do they need? A research study about the experiences of a group of individuals embarking on first or subsequent careers and starting new positions in collecting institutions found that relationships were an essential component in developing their skills and knowledge and planning their future directions. The article would be of interest to students looking ahead to working in an archives, library or museum and exploring career paths; supervisors and mentors who work with emerging professionals; professional associations and communities of practice; and educators who have a role in developing curriculum in educational or workplace contexts. © 2011 Springer Science+Business Media B.V."
Archival Science,The trust continuum in the information age: A Canadian perspective,Price D.,2011,11,3-4,10.1007/s10502-011-9148-z,"This paper examines the role of trust in the information continuum. It argues that in the context of Canadian federal government records, an analogous 'trust continuum' is a useful model for analysing the relationships that exist between creator, archives and user in the information-abundant environment. The paper borrows from sociological theory to posit that creator, archives and user are bound together in a complex expert system that facilitates trust and mitigates risk in a broad societal context and contends that these interactions are shaped at the macro level by a dominant public discourse of accountability. These points are illustrated through three recent examples at Library and Archives Canada. First, the relationship between Canadian society and the archives is explored by interrogating the concept of relevance and assessing the feasibility of managing a pan-Canadian collection via a national network of knowledge institutions. Then, the role of trust between the archives and the creator in the management of government digital information resources is examined in light of the recently issued Directive on Recordkeeping, and in the context of LAC's Trusted Digital Repository. Finally, Commissions of Inquiry-and the Indian Specific Claims Commission in particular-demonstrate both the power of archival records in repairing trust between a society and its government and the iterative nature of the relationship between the user and the archives. © 2011 Springer Science+Business Media B.V."
Archival Science,"Memory, justice and the public record",Valderhaug G.,2011,11,1-2,10.1007/s10502-010-9110-5,"After WWII, there were approximately 10,000 children with Norwegian mothers and German fathers in Norway. In the late 1980s, these ""war children's"" fate became a topic of public debate, when accusations of maltreatment and harassment were made public. A research project organised by the Norwegian Research Council in 1998 concluded that the children had been subject to harassment and illegally deprived of some of their basic civilian rights between 1945 and 1955. Then, in 2006, Norwegian parliament approved a special reparation system for war children, in which the size of the compensation was made dependent on the documentation that each individual might bring forth. After 2 years of this system's functioning, it is evident that only a small percentage of the war children have been able to produce the necessary evidence. In this article, I will explore the roles that social memory and archival records may have played in constructing the war children as a social group, why the individual war child's life tends to be poorly documented in public records, and why the reparation system privileges public records as evidence. Finally, I will discuss the archivist's position as the intermediary between the records and the individuals seeking justice, how archivists should respond to such calls for justice and what they might do to create a more inclusive memory of the past. © 2010 Springer Science+Business Media B.V."
Archival Science,Introduction: Memory ethics-or the presence of the past in the present,Wallace D.A.,2011,11,1-2,10.1007/s10502-011-9140-7,"This special issue of Archival Science examines the orientations, paradoxes, and tensions evident in the ethical struggles over the construction of the past and the degree to which archival agency can intercede in supporting a broadly drawn historical justice that also engages contemporary issues. Inspired and framed by a May 2008 conference hosted by School of Information and Labadie Collection, University of Michigan, Ann Arbor, the following essays offer case study examinations of how archival institutions and archivists contribute to societal memory systems through both their action and inaction, especially in regard to societal struggles over the meanings to be derived from the past. © 2011 Springer Science+Business Media B.V."
Archival Science,"""No longer a silent victim of history:"" Repurposing the documents of Japanese American internment",Hastings E.,2011,11,1-2,10.1007/s10502-010-9113-2,"During World War II, the US government detained over 120,000 Japanese American men, women, and children in internment camps. Two-thirds were American citizens, yet they were treated as enemies of the American people. After the war, historians and activists used archival records created during internment to prove that it had been unjustified by military necessity. They succeeded in overturning Supreme Court rulings and achieved redress for former internees. By relying on the documentary record created during internment and preserved in archives, it was later possible to hold the American government accountable for the violation of people's rights. The very documents that were originally used to control the Japanese American population became the documents that enabled recognition of injustice and led to the conclusion of the redress movement. © 2010 Springer Science+Business Media B.V."
Archival Science,Toward an understanding of archives as a feature of collective memory,Josias A.,2011,11,1-2,10.1007/s10502-011-9136-3,"This paper reviews important aspects of the literature on collective memory, how some of these concerns have been expressed in archives, and contemplates how these issues relate to the politically transformative South African post-apartheid context. It highlights the erosion of boundaries between archives, museums, and other less-institutionalized memory projects in post-apartheid South Africa. It notes ways in which archival activity is taking place outside of traditional archives, as part of a changing and evolving memory landscape. It acknowledges the significant gaps in the written record that are a result of apartheid practices and cites different approaches that were overlooked by apartheid's official archival systems. This paper offers a way of contemplating the 'social constructedness' of collective memory and the social and political dimensions of archives. © 2011 Springer Science+Business Media B.V."
Archival Science,The power of a family archive,Rosenberg V.,2011,11,1-2,10.1007/s10502-010-9135-9,"Traditionally, an archive of family letters provides primary source materials for historians. The family archive described in this article does provide detailed insight into the suffering of several Jews in Germany and France before and during World War II. It serves as a memorial to several individuals who were murdered by the Nazis. It is also a moving testimony of the cost of war. As such, it can be seen as contributing to the wider historical record of the Holocaust. But in addition, this family archive also opened an entire series of new relationships with previously unknown blood relatives scattered across the globe, with an artist drawing the archive into a creative remembrance project, and also with individuals interested in the history of their community in Germany, which was my father's birthplace. This family archive demonstrates values of archives parallel to their historical significance. It provides a meaningful illustration for how they can, in an unanticipated and unpredictable fashion, serve as a device for forging contemporary and ongoing familial, interpersonal, and social relationships. Ultimately, this archive of family letters, created in the midst of pain and anguish and death, has laid a new foundation of commemoration and remembrance. © 2011 Springer Science+Business Media B.V."
Archival Science,Politics and race in American historical popular music: Contextualized access and minstrel music archives,Wheeler M.B.,2011,11,1-2,10.1007/s10502-010-9133-y,"On November 4, 2008, Barack Obama, an African-American man was elected as the 44th President of the United States. The election of a man of Obama's racial and ethnic background is an event of monumental social and political significance. Many Americans, both black and white, stated openly that they would never have imagined that such an election result could take place in their lifetimes, or during the lives of their children or even grandchildren. Such is the awareness of the legacy of racial hatred and injustice toward African-Americans in the United States. Ever present, that legacy was apparent in a myriad of expressions of racism throughout Obama's presidential campaign and still continues since his election. Knowledge of the social and political dynamics that emerged from the demise of African-American slavery is essential to understanding race relations in twenty-first century America. Many of the economic and social ills that have plagued the nation for generations can be traced back to the struggle for and resistance to racial equality and fair treatment. Now accessible in digitized sheet music collections of blackface minstrel music on the internet, a record of nineteenth and early twentieth century perspectives is uniquely captured through the popular music of past generations. Illuminating the political and social attitudes that led to commonly held beliefs and practices regarding African-Americans, this music has the power to help make sense of current racial dynamics and contributes to understanding the connection between meaning and context in how cultural knowledge is developed and represented. © 2011 Springer Science+Business Media B.V."
Archival Science,"Understanding the 9/11 Commission archive: Control, access, and the politics of manipulation",Wallace D.A.,2011,11,1-2,10.1007/s10502-011-9139-0,"This article examines a range of issues surrounding the archive developed by the National Commission on Terrorist Attacks Upon the United States, better known and the ""9/11 Commission."" We provide a partial biography of the 9/11 Commission's archival record as it was being assembled. This contemporaneous analysis of the politics surrounding this archive during its formative stage lends insights into the political and power dynamics shaping this archive. We review how the public record and public knowledge of 9/11 were shaped by the processes surrounding the accretion of this archive by charting records access and control controversies before, during, and years after the Commission submitted its final report. Despite claims from all sides that what was needed was an unfiltered, non-partisan and accurate review of what went wrong and how it went wrong, the story we outline underscores that the composition, accumulation, access to, and control of the archival record surrounding 9/11 was shaped as much by political concerns over blame and responsibility (and evading it) as it was by good faith efforts to get to the heart of the matter. In the charged atmospherics of modern US politics, custodial power over the record and access to it was used to prevent political embarrassment and to submerge-as opposed to surface-basic facts. Those with powers over access were not willing to risk having the documentary record either accessed or analyzed in a truly independent manner. This does not bode well, and in fact represents a deeper structural reality that will confound similar future governmental investigations that require access from those it is investigating. There is no reason to doubt that, absent a seismic shift in how the record is maintained and controlled, the archive will continue to be used as a means to shape and interfere with legitimate inquiries. © 2011 Springer Science+Business Media B.V."
Archival Science,Jacques Derrida meets Nelson Mandela: Archival ethics at the endgame,Harris V.,2011,11,1-2,10.1007/s10502-010-9111-4,"Verne Harris offers a reflection on legacy and the archive through three intersecting enquiries, on: the South African tradition of 'archives for justice', deconstruction's insistence that the work of archives is justice; and the legacies of Nelson Mandela and Jacques Derrida. He makes a case for an open-ended making and re-making of legacy and for a more radically transformative agenda in the work of archives in South Africa. © 2010 Springer Science+Business Media B.V."
Archival Science,"The orders of documents, the orders of activity, and the orders of information",Bazerman C.,2012,12,4,10.1007/s10502-012-9178-1,"The invention of literacy was also the invention of written information. Humanly usable information has been (and will likely continue to be for the foreseeable future) tied to human documents. Any order we impose on or find in information is closely tied to human uses that give rise to it or for which it is repurposed, and those orders are expressed in the documentary genres that mediate human communicative action within social activity systems. These social forms of genres and activity systems shape our consciousnesses, cognitive capacities, social identities, and potentials for action. Making sense of a single claim, sentence, or even datum requires an understanding of what kind of text it appears in, engaged in what sort of inquiry using what methods, and where it stands within the evolving intertextual discussion of the field. Sense making requires integrity of the text and visibility of the provenance and socio-historic dynamic from which it arises. Even as the processes of communication have been less tied to immediate social circumstances, they have fostered new kinds of social relations and communicative circumstances that maintain their social character and functionality. As we convert older technologies of information storage based on the physical texts, to digital technologies that can readily draw together heterogeneous pieces from more heterogeneous circumstances, the user ultimately must make sense of the information, and the technologies will need to find ways to support that sense making. © 2012 Springer Science+Business Media B.V."
Archival Science,"Genre systems and ""keeping track"" in everyday life",McKenzie P.J.,2012,12,4,10.1007/s10502-012-9174-5,"Keeping track of what needs to be done and where and when and by whom is a common practice in Canadian households. The documentary tools used to coordinate the work of keeping track in everyday life are the focus of this paper. We consider these documentary tools as belonging to genres. On the basis of four in-depth interviews, observation, and photography, we identify four genres common to all participants: check-ins or status reports, lists, reminders, and calendars. We map examples of these genres to show that they are socially and intertextually connected-in genre systems-with institutions and organizations beyond the home. Archivists have much to gain by applying the concept of genre-as-social-action and using ethnographic methods to study personal records from the creator's perspective. Such approaches provide insight into the contexts within which personal records are created and used, including the intertextual linkages between personal and institutional recordkeeping. © 2012 Springer Science+Business Media B.V."
Archival Science,'I came like the thunder and I vanish like the wind': Exploring genre repertoire and document work in the Assemblea operai e studenti of 1969,Wright S.,2012,12,4,10.1007/s10502-012-9177-2,"This paper will examine a suite of documents generated within one Italian post-war social movement as a means to explore four assertions: (a) that the common practice of addressing the printed word generated by social movements primarily as bearers of linguistic and conceptual content ('texts') too often comes at the price of ignoring certain fundamental matters of which the materiality of these documents can inform us; (b) that, connected to this, the lenses of genre and genre repertoire offer important means of deepening our readings not only of the content of social movement documents, but also the broader context of their production and use; (c) used with care, understandings of genre, genre repertoire and the materiality of documents can likewise inform the efforts of those working-in the community, in the history and heritage professions, and at the intersection of all three-to preserve and manage such documents; (d) reflections upon genre, genre repertoire and the materiality of documents may also contribute to the ongoing development of a critical information studies. © 2012 Springer Science+Business Media B.V."
Archival Science,Genres and genre repertoires of user and use information sources in U.S. state archival and records management appraisal practice,Rhee H.,2012,12,4,10.1007/s10502-012-9176-3,"Many archival researchers and practitioners have claimed that appraisal practitioners should utilize users and use of records as a factor in appraisal practice. However, little is known about what sources appraisal practitioners utilize to collect user and use information. This study is the first to explore and analyze the genres of user and use information sources utilized as appraisal tools. It applies the concepts of genre, genre repertoire, and structuration theory to examine the relationships between the sources of user and use information and the organizational structure and function of U. S. state archives and records management programs. This study recommends ways to improve sources of user and use information for appraisal practice, and it also presents some topics in need of further study. © 2012 Springer Science+Business Media B.V."
Archival Science,The evolution of the finding aid in the United States: From physical to digital document genre,Trace C.B.,2012,12,4,10.1007/s10502-012-9190-5,"In this article, we examine the American finding aid as a form of genre from both a cognitive and a sociological perspective and use this analysis to articulate some of the hidden or underlying regularities and assumptions of archives work. As finding aids increasingly are created and delivered digitally, we can anticipate tensions in the form and use of these genres giving rise to increased scrutiny of archival practices that in turn should cause us to explore the representation of the archives profession in a digital world. A particular focus of this article is to advance an argument that for too long, the actual consumption and use, that is, the reading of finding aids, has been ignored or overlooked. Yet, it is likely that only through understanding how people exploit and read these documents in real use can we improve their design. In so doing, we make a case for archival research to move further into the analysis of user behavior, information seeking, and contemporary information practices so as to improve and extend the appreciation of how archives contribute to the larger information field. © 2012 Springer Science+Business Media B.V."
Archival Science,Genre studies and archives: Introduction to the special issue,Oliver G.,2012,12,4,10.1007/s10502-012-9192-3,
Archival Science,Diplomatics and genre theory as complementary approaches,Foscarini F.,2012,12,4,10.1007/s10502-012-9173-6,"This paper investigates the relationship between diplomatics and genre theory and suggests that the concepts, methods, and philosophical underpinnings involved in both disciplines be combined for the purpose of achieving a fuller understanding of contemporary communicative actions (of which documents constitute a subset) and their broader context. The situated approach and dynamism characterizing the North American school of rhetorical genre studies, including its emphasis on the socially constructed nature of cultural artifacts, provide insights that appear particularly useful to enhance diplomatics' exploratory and explanatory power. Through a critical examination of the ""building blocks"" of diplomatics, the paper aims at demonstrating that, in order to continue to be relevant as a method of inquiry, diplomatics needs to move beyond the abstract identification of the enduring components of the documentary universe as a closed system and embrace a more nuanced and inclusive understanding of the social context that shapes, and is shaped by, our communicative actions. As the dialogue between the two disciplines under consideration is supposed to be mutually beneficial, potential contributions of the ""science of the diploma"" to genre theory are also explored. © 2012 Springer Science+Business Media B.V."
Archival Science,What finding aids do: Archival description as rhetorical genre in traditional and web-based environments,MacNeil H.,2012,12,4,10.1007/s10502-012-9175-4,"Research and scholarship in the fields of rhetoric and composition have been instrumental in developing a framework for treating non-literary texts (e. g., scientific articles, memoranda, instructional handbooks) as part of social processes. Rhetorical genre theorists have developed methodologies and modes of analysis for studying both texts and their contexts, that is, their content and structure, the processes involved in their production, transmission, and interpretation, and the temporal, institutional, and rhetorical contexts in which these processes take place. Approaching archival description as a rhetorical genre creates opportunities for examining the social actions that finding aids participate in and accomplish and the ways in which these descriptive texts work to construct a community of writers and readers. It also creates opportunities for examining the impact of the World Wide Web on the communicative aims of archival finding aids. This article reports on the first stage of a research project exploring archival description through the lens of rhetorical genre theory with a specific focus on the finding aids that archivists create as part of the process of making historical records available for use. Its aim is threefold: to explain the rationale for the research, to identify and elaborate the elements of a conceptual framework for studying archival description as rhetorical genre, and to sketch the parameters of such a study and the questions to be addressed within those parameters. © 2012 Springer Science+Business Media B.V."
Archival Science,"Oral culture, written records and understanding the twentieth-century colonial archive. The significance of understanding from within",Tough A.G.,2012,12,3,10.1007/s10502-011-9162-1,"The educational institutions that train archivists and records managers in Europe and North America have not engaged with the challenges of orality until very recently. As their counterparts in Africa are modelled on the earlier version of European and North American practice, they do not address the relationship between oral cultures and written records either. This article attempts to address this significant omission. It is grounded on evidence gathered during a fellowship at Chancellor College in Malawi and arises from the author's work in preparing courses on archives and records management for a planned postgraduate degree. The methodological limitations imposed by the author's lack of the appropriate African language skills are acknowledged. It is observed that the colonial archive has been subjected to vociferous criticism and that oral history programs have been advocated to fill perceived gaps. Yet, paradoxically the colonial archive is itself largely the product of a process of turning oral communications into written records. The nature of the processes and of the products is discussed. It is argued that these archives, like all archives, need to be interpreted as products of their historical and cultural setting. If users can read them 'with the grain', then they may be able to utilise them for a range of purposes never envisaged by the creators of the records. © 2011 Springer Science+Business Media B.V."
Archival Science,Continuous classification: Capturing dynamic relationships among information resources,Bak G.,2012,12,3,10.1007/s10502-012-9171-8,"Records classification within electronic records management systems often is constrained by rules derived from paper-era recordkeeping, particularly the rule that one record can have only one file code-a rule that was developed to enable the management of records in aggregate. This paper calls for a transformation of recordkeeping and archival practice through an expanded definition of records classification and through item-level management of electronic records. © 2012 Springer Science+Business Media B.V."
Archival Science,Provenance and credibility in scientific data repositories,Fear K.,2012,12,3,10.1007/s10502-012-9172-7,"Despite a long history of rich theoretical work on provenance, empirical research regarding users' interactions with and judgments based upon provenance information in archives with scientific data is extremely limited. This article focuses on the relationship between provenance and credibility (i. e., trustworthiness and expertise) for scientists. Toward this end, the authors conducted semi-structured interviews with seventeen proteomics researchers who interact with data from ProteomeCommons. org, a large online repository. To analyze the resulting interview data, the authors apply Brian Hilligoss and Soo Young Rieh's empirically tested theoretical framework for user credibility assessment. Findings from this study suggest that together with other information provided in ProteomeCommons. org and subjects' own experiences and prior knowledge, provenance allows users to determine the credibility of datasets. Implications of this study stress the importance of the archival perspective of provenance and archival bond for aiding scientists in their credibility assessments of data housed in scientific data repositories. © 2012 Springer Science+Business Media B.V."
Archival Science,Empirical research on archivists' skills and knowledge needs in Chinese archival education,Li H.,2012,12,3,10.1007/s10502-012-9183-4,"This article reports on a survey of archivists from 20 provinces and municipalities in China to investigate their professional skills and knowledge needs. It analyzes their responses concerning the educational advantages and disadvantages archivists face and the relationship between their skill levels and knowledge needs. In conclusion, it points to several solutions to these problems: preprofessional curriculum design better addressing actual archivists' needs, increasing continuing education to address archivists' needs to maintain professional skills, and archivists' desire for custom-built training to specific technical requirements. © 2012 Springer Science+Business Media B.V."
Archival Science,The economics and politics of international preservation collaborations: A Malian case study,Dong L.,2012,12,3,10.1007/s10502-011-9156-z,"This paper examines four economic and political themes that are relevant to international heritage preservation and archives efforts. Collaborations that involve multiple players such as industrialized nations, international heritage organizations, and postcolonial or economically developing regions will inevitably be laden with sociopolitical and economic entanglements that affect preservation outcomes and modern cultural development. Drawing on the Timbuktu Manuscripts Project in Mali for context, the paper will first discuss the infrastructural limitations that limit the progress and sustainability of projects that seek to preserve and create greater access to cultural heritage. The second critical theme is the enduring legacy of colonialism and, more specifically, the multiple concepts in Africa regarding cultural and historical evidence. The third theme is the compromise between local and global development advocates, especially in terms of agreeing on access boundaries to cultural materials. The fourth theme is the dialogue that must take place between stakeholders, especially between the host communities and supporting entities. This paper posits that it is necessary to look at the Timbuktu Manuscripts Project and other heritage preservation and archives projects by their high-level commonalities and through deeply contextualized historical lenses in order to cogently discuss the social value of these multinational projects and to help plan future collaborative efforts. © 2011 Springer Science+Business Media B.V."
Archival Science,The practical power of human rights: How international human rights standards can inform archival and record keeping practices,Gooda M.,2012,12,2,10.1007/s10502-011-9166-x,"The United Nations Declaration on the Rights of Indigenous Peoples is the preeminent international instrument elaborating on the rights of Indigenous peoples. It contains the minimum standards for the survival, dignity and well-being of Indigenous peoples all over the world. As a consequence, the Declaration provides a blueprint for Indigenous peoples, governments and other third parties around the world to respect the rights and roles of Indigenous peoples within society. At its core, the Declaration is based on the principles of self-determination, good faith and participation in decision-making. In this paper, I outline how the principles of the Declaration can and should influence archival and record keeping practices. I suggest we need to harness the practical power of human rights. In exercising our right to participate in decision-making, Aboriginal and Torres Strait Islander peoples can demonstrate this practical power. It is critical that Aboriginal and Torres Strait Islander peoples are substantive and major stakeholders in determining appropriate archival and record keeping processes for Indigenous culture, cultural property and knowledge. © Springer Science+Business Media B.V. 2011."
Archival Science,"Indigenous human rights and knowledge in archives, museums, and libraries: Some international perspectives with specific reference to New Zealand and Canada",Morse B.,2012,12,2,10.1007/s10502-011-9165-y,"This article highlights the extent to which international law has changed rapidly in recent years in relation to the rights of Indigenous peoples generally and in particular how this impacts upon the legal status of traditional knowledge and culture. It reviews the recognition of the unique legal status of Māori in Aotearoa and Aboriginal peoples in Canada in relation to self-determination and how their changing place within these nations are affecting the operations of museums, libraries, and archives as case studies, illustrating some of the key legal and practical challenges that now impinge upon the work of archivists and related professionals in many countries. © Springer Science+Business Media B.V. 2011."
Archival Science,Local archives and community collecting in the digital age,Ormond-Parker L.,2012,12,2,10.1007/s10502-011-9154-1,"Aboriginal communities in Australia have adopted new information technologies in innovative ways. The most well known is the Ara Irititja project software, now increasingly adopted by many local community groups in Australia. These developments demand a policy response from public collecting institutions and governments. There is a raft of opportunities being presented by current archival and record-keeping, and information and record-development programs and activities in Aboriginal communities. These include economic empowerment through the development and distribution of new products; community empowerment through ""owning"" histories, stories, images and other associated material and being able to manage the context of, and access to this material; and the development of opportunities for young people. Accompanying these opportunities, however, are serious threats to the protection, preservation, collection and use of this material. These threats are both immediate and long-term and include technology changes and format shifting; physical threats to local collections; the lack of IT expertise and archival knowledge; a lack of knowledge or agreement on the archiving system, standards and principles, and many others. This paper proposes that archives held, and being developed in Aboriginal communities, are developed as a nationally distributed collection with community-generated protocols and community-based management, supported within a fully integrated national framework. © Springer Science+Business Media B.V. 2011."
